transaction_id,date,category,product,revenue,cogs,region
TXN-01566,2023-06-26,Electronics,Product A,4474.97,72.11,North America
TXN-01567,2023-01-09,Software,Product C,1712.29,1934.06,APAC
TXN-01568,2023-04-09,Consulting,Product C,3094.6,1057.92,EMEA
TXN-01569,2023-01-20,Consulting,Product A,4638.19,613.53,North America
TXN-01570,2023-08-29,Consulting,Product C,4812.19,731.54,North America
TXN-01571,2023-03-02,Consulting,Product A,2569.35,142.15,EMEA
TXN-01572,2023-06-27,Consulting,Product B,2291.48,1978.81,EMEA
TXN-01573,2023-12-04,Software,Product B,1429.54,88.19,EMEA
TXN-01574,2023-03-03,Hardware,Product A,4796.42,1313.27,APAC
TXN-01575,2023-05-25,Software,Product B,756.93,891.04,EMEA
TXN-01576,2023-08-04,Software,Product B,2920.16,1898.34,North America
TXN-01577,2023-01-03,Software,Product A,1448.62,499.54,EMEA
TXN-01578,2023-06-09,Hardware,Product B,1431.09,1068.85,North America
TXN-01579,2023-08-15,Electronics,Product C,2054.59,969.89,North America
TXN-01580,2023-09-26,Hardware,Product C,4994.03,1408.7,APAC
TXN-01581,2023-04-30,Software,Product A,322.08,145.34,EMEA
TXN-01582,2023-03-30,Consulting,Product B,2913.78,395.64,APAC
TXN-01583,2023-11-25,Consulting,Product C,458.73,436.98,EMEA
TXN-01584,2023-03-09,Software,Product C,814.88,1478.92,EMEA
TXN-01585,2023-12-23,Consulting,Product B,2225.84,386.39,EMEA
TXN-01586,2023-04-08,Software,Product B,2576.78,1151.25,EMEA
TXN-01587,2023-09-24,Consulting,Product C,1331.02,438.34,EMEA
TXN-01588,2023-04-15,Hardware,Product C,1616.46,1724.63,North America
TXN-01589,2023-11-19,Electronics,Product A,480.49,1884.95,North America
TXN-01590,2023-05-03,Electronics,Product A,1550.94,1041.8,EMEA
TXN-01591,2023-01-29,Hardware,Product C,4834.46,711.09,North America
TXN-01592,2023-05-17,Hardware,Product A,4726.3,475.77,APAC
TXN-01593,2023-07-14,Software,Product C,1707.65,109.06,APAC
TXN-01594,2023-08-14,Software,Product C,2875.73,544.32,APAC
TXN-01595,2023-11-28,Software,Product A,4552.5,1311.93,EMEA
TXN-01596,2023-06-19,Consulting,Product A,80.61,1071.9,EMEA
TXN-01597,2023-01-09,Software,Product B,4062.88,1888.64,North America
TXN-01598,2023-02-09,Hardware,Product B,4744.43,798.59,North America
TXN-01599,2023-01-25,Electronics,Product B,502.06,1390.79,North America
TXN-01600,2023-09-18,Consulting,Product C,,983.75,
TXN-01601,2023-08-14,Software,Product A,4805.69,1030.03,APAC
TXN-01602,2023-05-04,Consulting,Product C,2710.82,542.87,APAC
TXN-01603,2023-02-07,Consulting,Product A,120.27,915.35,APAC
TXN-01604,2023-11-24,Software,Product C,1325.28,946.86,North America
TXN-01605,2023-09-08,Consulting,Product B,2277.22,1416.22,EMEA
TXN-01606,2023-06-25,Electronics,Product B,3479.9,1881.87,EMEA
TXN-01607,2023-03-31,Hardware,Product B,3679.14,665.35,APAC
TXN-01608,2023-02-06,Hardware,Product C,4977.34,93.98,EMEA
TXN-01609,2023-11-12,Electronics,Product A,1473.18,997.63,EMEA
TXN-01610,2023-06-25,Consulting,Product A,2714.19,1093.48,EMEA
TXN-01611,2023-10-11,Software,Product B,2689.95,345.2,APAC
TXN-01612,2023-03-22,Consulting,Product B,2057.94,1523.32,North America
TXN-01613,2023-04-24,Electronics,Product B,887.35,1970.01,North America
TXN-01614,2023-02-09,Consulting,Product B,4888.41,1892.09,EMEA
TXN-01615,2023-10-28,Hardware,Product A,4273.92,402.24,North America
TXN-01616,2023-08-12,Consulting,Product C,2516.75,1751.97,North America
TXN-01617,2023-11-14,Electronics,Product C,3036.06,1411.94,APAC
TXN-01618,2023-12-15,Hardware,Product C,1174.94,913.15,APAC
TXN-01619,2023-04-25,Consulting,Product C,2741.75,1085.82,EMEA
TXN-01620,2023-07-05,Consulting,Product B,3490.1,1700.7,EMEA
TXN-01621,2023-11-19,Hardware,Product B,2600.08,965.47,EMEA
TXN-01622,2023-02-25,Software,Product B,4951.91,752.68,APAC
TXN-01623,2023-02-09,Hardware,Product C,3076.14,991.56,North America
TXN-01624,2023-12-20,Software,Product B,1886.32,1162.47,APAC
TXN-01625,2023-02-09,Electronics,Product B,3872.15,386.26,APAC
TXN-01626,2023-12-13,Electronics,Product A,893.79,1802.81,North America
TXN-01627,2023-08-25,Hardware,Product A,1953.35,1351.63,North America
TXN-01628,2023-10-16,Hardware,Product B,1767.45,1270.21,EMEA
TXN-01629,2023-09-19,Electronics,Product A,2187.45,208.0,North America
TXN-01630,2023-08-04,Software,Product A,3919.81,1212.31,North America
TXN-01631,2023-05-27,Electronics,Product B,2446.66,250.71,North America
TXN-01632,2023-12-02,Hardware,Product B,3980.37,166.61,North America
TXN-01633,2023-06-17,Electronics,Product B,2903.62,1059.35,EMEA
TXN-01634,2023-04-02,Hardware,Product B,1743.24,811.54,EMEA
TXN-01635,2023-12-19,Hardware,Product C,4059.39,1181.73,North America
TXN-01636,2023-02-28,Electronics,Product C,1229.53,187.55,North America
TXN-01637,2023-02-28,Software,Product B,1160.7,867.66,EMEA
TXN-01638,2023-10-31,Consulting,Product A,2547.29,357.83,EMEA
TXN-01639,2023-06-18,Electronics,Product B,1341.2,1974.33,North America
TXN-01640,2023-09-26,Consulting,Product B,94.98,1126.69,APAC
TXN-01641,2023-12-29,Electronics,Product A,3259.07,1378.0,EMEA
TXN-01642,2023-02-14,Consulting,Product C,2579.91,657.58,EMEA
TXN-01643,2023-12-11,Software,Product B,2255.31,198.53,EMEA
TXN-01644,2023-06-30,Software,Product B,4836.49,1951.98,North America
TXN-01645,2023-06-19,Electronics,Product C,2877.44,579.66,North America
TXN-01646,2023-12-22,Hardware,Product C,4323.99,853.38,EMEA
TXN-01647,2023-07-10,Consulting,Product A,740.28,1303.23,North America
TXN-01648,2023-06-04,Hardware,Product C,2867.57,59.15,North America
TXN-01649,2023-07-07,Hardware,Product C,4346.5,1622.42,EMEA
TXN-01650,2023-01-07,Hardware,Product C,,1077.79,North America
TXN-01651,2023-05-13,Software,Product A,3604.17,563.65,APAC
TXN-01652,2023-08-23,Electronics,Product C,1891.62,132.6,North America
TXN-01653,2023-02-14,Electronics,Product C,507.63,333.37,North America
TXN-01654,2023-11-10,Software,Product A,2316.61,1791.12,EMEA
TXN-01655,2023-09-06,Software,Product C,2002.67,1375.19,EMEA
TXN-01656,2023-01-31,Electronics,Product C,4341.95,507.3,APAC
TXN-01657,2023-01-23,Hardware,Product A,1257.78,140.55,North America
TXN-01658,2023-06-09,Consulting,Product B,4835.33,1384.32,APAC
TXN-01659,2023-12-29,Consulting,Product A,4792.78,1149.09,APAC
TXN-01660,2023-06-07,Consulting,Product C,1275.78,814.99,EMEA
TXN-01661,2023-02-08,Hardware,Product C,1772.86,733.59,North America
TXN-01662,2023-03-23,Electronics,Product C,4483.0,441.46,EMEA
TXN-01663,2023-12-22,Software,Product A,4834.78,1342.53,APAC
TXN-01664,2023-09-15,Electronics,Product C,2245.02,1941.63,APAC
TXN-01665,2023-07-25,Hardware,Product C,1638.94,359.67,EMEA
TXN-01666,2023-03-18,Software,Product A,2654.17,1198.26,EMEA
TXN-01667,2023-01-12,Hardware,Product B,3454.46,854.13,EMEA
TXN-01668,2023-10-22,Consulting,Product B,1403.7,898.91,EMEA
TXN-01669,2023-08-12,Consulting,Product C,3695.54,515.75,EMEA
TXN-01670,2023-01-13,Hardware,Product A,305.7,1652.02,APAC
TXN-01671,2023-02-15,Software,Product C,294.01,975.66,EMEA
TXN-01672,2023-06-04,Software,Product A,1962.12,1091.38,North America
TXN-01673,2023-04-23,Electronics,Product A,1799.69,616.47,APAC
TXN-01674,2023-08-21,Consulting,Product B,1612.38,371.8,APAC
TXN-01675,2023-01-17,Electronics,Product B,2480.55,180.96,North America
TXN-01676,2023-12-26,Electronics,Product A,1637.63,1431.1,North America
TXN-01677,2023-08-11,Hardware,Product C,1001.68,400.51,APAC
TXN-01678,2023-12-20,Hardware,Product B,1581.87,1383.25,EMEA
TXN-01679,2023-07-07,Electronics,Product C,4875.78,786.85,APAC
TXN-01680,2023-12-10,Consulting,Product B,2085.01,837.39,APAC
TXN-01681,2023-12-31,Hardware,Product B,2251.33,943.66,North America
TXN-01682,2023-06-12,Electronics,Product C,2903.9,741.74,APAC
TXN-01683,2023-11-22,Electronics,Product B,4917.54,210.23,EMEA
TXN-01684,2023-03-15,Electronics,Product B,1245.93,626.17,North America
TXN-01685,2023-08-21,Electronics,Product C,3422.35,1330.83,APAC
TXN-01686,2023-08-12,Electronics,Product B,3594.12,1334.91,APAC
TXN-01687,2023-11-15,Electronics,Product B,3056.26,579.59,EMEA
TXN-01688,2023-03-01,Hardware,Product B,488.46,925.6,APAC
TXN-01689,2023-12-01,Consulting,Product C,3400.52,394.96,APAC
TXN-01690,2023-08-10,Electronics,Product A,367.27,428.64,APAC
TXN-01691,2023-02-06,Software,Product C,3000.91,55.86,APAC
TXN-01692,2023-10-05,Hardware,Product A,3710.93,1794.53,EMEA
TXN-01693,2023-07-15,Hardware,Product B,1094.3,429.31,APAC
TXN-01694,2023-12-18,Electronics,Product A,4216.03,462.79,APAC
TXN-01695,2023-08-30,Hardware,Product C,200.25,566.41,APAC
TXN-01696,2023-11-20,Electronics,Product C,4226.87,263.54,North America
TXN-01697,2023-08-07,Consulting,Product B,2328.63,1282.13,EMEA
TXN-01698,2023-07-11,Consulting,Product A,1127.06,159.53,North America
TXN-01699,2023-01-17,Hardware,Product B,712.2,277.06,North America
TXN-01700,2023-01-12,Hardware,Product B,,1293.07,
TXN-01701,2023-07-12,Software,Product C,409.69,685.92,North America
TXN-01702,2023-01-22,Hardware,Product A,1035.51,1418.82,North America
TXN-01703,2023-04-30,Software,Product A,1771.72,1119.28,North America
TXN-01704,2023-07-29,Consulting,Product A,3120.16,519.48,EMEA
TXN-01705,2023-11-02,Consulting,Product A,2746.77,1305.15,APAC
TXN-01706,2023-09-27,Electronics,Product B,671.94,241.38,EMEA
TXN-01707,2023-07-11,Consulting,Product B,1484.15,1077.46,EMEA
TXN-01708,2023-06-24,Software,Product C,1231.82,879.92,EMEA
TXN-01709,2023-10-12,Hardware,Product B,1107.04,543.07,North America
TXN-01710,2023-07-23,Electronics,Product B,2085.16,1211.97,APAC
TXN-01711,2023-06-13,Software,Product C,3534.96,1743.95,EMEA
TXN-01712,2023-09-08,Hardware,Product C,1126.39,1997.82,EMEA
TXN-01713,2023-08-15,Electronics,Product C,1865.06,1219.45,APAC
TXN-01714,2023-01-07,Consulting,Product B,1985.04,815.36,APAC
TXN-01715,2023-01-29,Software,Product B,4883.46,458.16,APAC
TXN-01716,2023-02-02,Hardware,Product C,4775.6,521.62,North America
TXN-01717,2023-05-14,Electronics,Product C,4010.68,964.12,APAC
TXN-01718,2023-03-20,Electronics,Product C,1246.21,740.88,North America
TXN-01719,2023-02-27,Consulting,Product B,386.78,1828.49,EMEA
TXN-01720,2023-01-26,Hardware,Product B,1618.68,742.91,North America
TXN-01721,2023-08-14,Consulting,Product A,1370.63,753.15,APAC
TXN-01722,2023-10-12,Consulting,Product B,2554.33,773.23,North America
TXN-01723,2023-01-04,Hardware,Product B,3899.75,1674.87,APAC
TXN-01724,2023-04-09,Hardware,Product B,4298.7,1305.07,North America
TXN-01725,2023-02-08,Hardware,Product C,4232.08,1232.2,EMEA
TXN-01726,2023-09-28,Software,Product B,1830.39,674.94,North America
TXN-01727,2023-10-12,Hardware,Product C,3451.81,1637.63,EMEA
TXN-01728,2023-06-06,Electronics,Product A,1598.53,86.34,APAC
TXN-01729,2023-03-16,Consulting,Product A,351.48,1742.89,EMEA
TXN-01730,2023-10-15,Software,Product C,3522.75,1030.37,APAC
TXN-01731,2023-05-10,Hardware,Product C,98.65,802.52,APAC
TXN-01732,2023-06-24,Software,Product C,2075.45,999.36,EMEA
TXN-01733,2023-03-25,Hardware,Product B,1680.43,1338.16,EMEA
TXN-01734,2023-01-22,Software,Product A,3482.22,35.4,North America
TXN-01735,2023-01-27,Consulting,Product C,3842.92,1744.39,North America
TXN-01736,2023-07-14,Consulting,Product B,1555.27,899.01,EMEA
TXN-01737,2023-12-03,Electronics,Product A,4067.55,692.5,EMEA
TXN-01738,2023-08-24,Electronics,Product B,1504.89,285.11,EMEA
TXN-01739,2023-04-02,Hardware,Product A,2259.32,884.54,EMEA
TXN-01740,2023-01-21,Consulting,Product B,3648.74,997.68,APAC
TXN-01741,2023-10-30,Software,Product A,3479.96,813.26,EMEA
TXN-01742,2023-12-23,Software,Product A,4937.47,1360.53,EMEA
TXN-01743,2023-03-25,Software,Product B,1164.55,847.58,EMEA
TXN-01744,2023-09-19,Electronics,Product C,3328.47,1923.22,EMEA
TXN-01745,2023-05-27,Software,Product A,3067.93,1202.56,APAC
TXN-01746,2023-09-14,Electronics,Product C,4579.74,1616.88,North America
TXN-01747,2023-02-27,Electronics,Product B,823.99,227.62,North America
TXN-01748,2023-01-15,Hardware,Product C,3771.4,800.61,North America
TXN-01749,2023-06-11,Software,Product C,2862.93,680.33,North America
TXN-01750,2023-06-12,Software,Product C,,1143.27,North America
TXN-01751,2023-11-16,Consulting,Product C,2398.45,1723.62,APAC
TXN-01752,2023-10-08,Hardware,Product C,1702.19,165.89,North America
TXN-01753,2023-10-07,Consulting,Product A,2917.6,154.42,APAC
TXN-01754,2023-01-12,Hardware,Product A,4450.55,1702.13,APAC
TXN-01755,2023-10-01,Software,Product A,2868.06,433.57,North America
TXN-01756,2023-09-28,Electronics,Product B,3177.03,1340.82,North America
TXN-01757,2023-07-27,Electronics,Product C,2617.8,1090.33,North America
TXN-01758,2023-01-27,Electronics,Product A,303.27,1667.46,EMEA
TXN-01759,2023-03-13,Electronics,Product B,1202.65,258.93,APAC
TXN-01760,2023-03-01,Electronics,Product A,2485.41,268.27,North America
TXN-01761,2023-05-25,Consulting,Product A,1585.66,1118.07,EMEA
TXN-01762,2023-04-03,Hardware,Product C,949.73,1893.29,APAC
TXN-01763,2023-11-05,Software,Product B,2545.46,835.85,EMEA
TXN-01764,2023-01-08,Consulting,Product C,1647.91,660.61,EMEA
TXN-01765,2023-03-20,Hardware,Product C,1327.63,1217.31,North America
TXN-01766,2023-01-27,Electronics,Product A,2346.73,1861.59,APAC
TXN-01767,2023-06-23,Hardware,Product C,709.76,1675.49,EMEA
TXN-01768,2023-02-19,Hardware,Product B,4642.34,1991.01,APAC
TXN-01769,2023-07-18,Electronics,Product C,4345.13,54.91,North America
TXN-01770,2023-12-15,Electronics,Product C,3552.72,234.59,APAC
TXN-01771,2023-06-30,Electronics,Product C,575.76,1222.84,EMEA
TXN-01772,2023-01-24,Software,Product A,3890.59,1642.95,EMEA
TXN-01773,2023-11-12,Electronics,Product B,4049.39,577.64,APAC
TXN-01774,2023-02-15,Software,Product A,3850.43,486.03,EMEA
TXN-01775,2023-01-15,Electronics,Product A,614.13,1576.08,EMEA
TXN-01776,2023-06-02,Software,Product A,3237.34,122.2,EMEA
TXN-01777,2023-08-10,Hardware,Product A,4179.91,745.07,North America
TXN-01778,2023-07-25,Consulting,Product A,2907.9,1016.56,North America
TXN-01779,2023-09-30,Hardware,Product B,3249.72,1125.09,EMEA
TXN-01780,2023-08-24,Hardware,Product C,2318.9,1459.94,APAC
TXN-01781,2023-12-06,Electronics,Product A,2667.1,716.14,North America
TXN-01782,2023-08-16,Software,Product A,220.17,1229.24,APAC
TXN-01783,2023-01-09,Consulting,Product B,3212.87,1174.9,EMEA
TXN-01784,2023-06-15,Electronics,Product B,453.16,1099.76,EMEA
TXN-01785,2023-11-15,Electronics,Product C,2203.32,1284.56,APAC
TXN-01786,2023-08-02,Electronics,Product B,1498.64,526.3,North America
TXN-01787,2023-04-27,Hardware,Product C,2749.87,178.45,APAC
TXN-01788,2023-12-10,Software,Product A,710.41,247.35,APAC
TXN-01789,2023-03-13,Software,Product A,3473.63,456.92,EMEA
TXN-01790,2023-03-05,Consulting,Product C,3985.31,1005.39,North America
TXN-01791,2023-07-24,Software,Product B,858.6,1682.48,APAC
TXN-01792,2023-07-28,Software,Product C,566.35,1405.57,North America
TXN-01793,2023-03-13,Electronics,Product B,770.3,1580.19,EMEA
TXN-01794,2023-10-04,Electronics,Product A,4391.78,708.44,North America
TXN-01795,2023-10-01,Hardware,Product B,2664.54,815.26,EMEA
TXN-01796,2023-11-16,Electronics,Product C,2362.94,793.43,North America
TXN-01797,2023-12-04,Electronics,Product C,578.22,391.83,APAC
TXN-01798,2023-04-05,Electronics,Product A,3265.3,131.82,EMEA
TXN-01799,2023-06-15,Electronics,Product B,4346.6,1185.92,APAC
TXN-01800,2023-02-01,Hardware,Product B,,1978.54,
TXN-01801,2023-01-11,Electronics,Product B,3148.97,341.99,North America
TXN-01802,2023-10-28,Consulting,Product A,422.63,102.9,North America
TXN-01803,2023-08-05,Consulting,Product B,606.37,1561.27,EMEA
TXN-01804,2023-10-16,Consulting,Product C,294.08,512.65,EMEA
TXN-01805,2023-04-12,Consulting,Product B,1324.52,1660.99,EMEA
TXN-01806,2023-09-24,Electronics,Product A,721.52,1410.83,North America
TXN-01807,2023-08-02,Consulting,Product B,1337.24,1891.89,EMEA
TXN-01808,2023-06-28,Electronics,Product B,1956.04,823.77,EMEA
TXN-01809,2023-03-29,Hardware,Product C,4717.76,1327.32,APAC
TXN-01810,2023-02-10,Consulting,Product B,3071.36,935.06,EMEA
TXN-01811,2023-03-17,Software,Product C,4183.12,1264.87,APAC
TXN-01812,2023-02-15,Consulting,Product C,3566.24,904.7,APAC
TXN-01813,2023-06-09,Consulting,Product A,606.89,385.38,APAC
TXN-01814,2023-03-21,Electronics,Product C,3692.81,1020.72,North America
TXN-01815,2023-11-06,Consulting,Product C,1411.74,1061.88,APAC
TXN-01816,2023-03-27,Software,Product A,3213.58,1623.1,EMEA
TXN-01817,2023-04-02,Electronics,Product C,1737.76,1473.69,North America
TXN-01818,2023-05-28,Electronics,Product A,4988.48,1330.95,North America
TXN-01819,2023-06-10,Hardware,Product B,1354.58,235.64,North America
TXN-01820,2023-07-21,Hardware,Product A,1431.7,1444.03,North America
TXN-01821,2023-08-30,Consulting,Product C,4656.83,1005.61,North America
TXN-01822,2023-12-19,Hardware,Product A,171.99,1789.26,North America
TXN-01823,2023-01-02,Hardware,Product C,3498.61,1840.54,North America
TXN-01824,2023-08-13,Hardware,Product B,3640.37,119.76,APAC
TXN-01825,2023-10-16,Electronics,Product A,4190.07,1643.08,EMEA
TXN-01826,2023-08-21,Electronics,Product B,4873.47,85.02,EMEA
TXN-01827,2023-03-18,Electronics,Product C,4879.23,740.67,APAC
TXN-01828,2023-04-26,Hardware,Product C,373.12,1089.18,APAC
TXN-01829,2023-06-03,Electronics,Product B,4118.1,304.72,North America
TXN-01830,2023-04-13,Hardware,Product A,3249.23,1495.16,North America
TXN-01831,2023-07-13,Electronics,Product A,3254.34,26.63,APAC
TXN-01832,2023-06-15,Electronics,Product C,685.33,345.51,North America
TXN-01833,2023-12-25,Software,Product B,3268.43,1165.79,EMEA
TXN-01834,2023-03-31,Consulting,Product B,4913.29,1431.63,EMEA
TXN-01835,2023-06-23,Hardware,Product A,4563.5,1834.12,North America
TXN-01836,2023-05-02,Software,Product A,2223.7,1413.94,North America
TXN-01837,2023-05-23,Electronics,Product A,247.74,1346.84,North America
TXN-01838,2023-04-16,Hardware,Product B,1843.35,794.74,EMEA
TXN-01839,2023-11-01,Electronics,Product A,4140.63,12.56,North America
TXN-01840,2023-12-26,Consulting,Product A,3522.42,249.12,APAC
TXN-01841,2023-11-13,Software,Product C,2323.75,1073.76,North America
TXN-01842,2023-05-03,Consulting,Product A,322.75,1353.51,APAC
TXN-01843,2023-01-09,Software,Product A,2163.13,840.72,North America
TXN-01844,2023-09-19,Electronics,Product B,2371.67,1464.05,North America
TXN-01845,2023-03-14,Consulting,Product B,4646.35,1048.51,EMEA
TXN-01846,2023-12-25,Consulting,Product C,3223.38,157.61,APAC
TXN-01847,2023-08-11,Electronics,Product A,1592.68,392.11,APAC
TXN-01848,2023-02-10,Consulting,Product C,2650.33,1681.6,APAC
TXN-01849,2023-07-23,Hardware,Product B,376.97,1452.58,EMEA
TXN-01850,2023-09-21,Software,Product C,,1790.58,APAC
TXN-01851,2023-11-24,Software,Product B,1832.3,243.94,EMEA
TXN-01852,2023-06-27,Software,Product C,2415.44,1980.54,North America
TXN-01853,2023-12-14,Hardware,Product C,1808.66,426.72,North America
TXN-01854,2023-11-14,Software,Product A,3428.43,33.44,APAC
TXN-01855,2023-03-25,Electronics,Product C,3328.05,1994.87,North America
TXN-01856,2023-11-14,Consulting,Product A,3590.85,569.34,North America
TXN-01857,2023-04-21,Hardware,Product A,1377.31,1339.36,APAC
TXN-01858,2023-09-08,Software,Product A,1612.56,361.6,North America
TXN-01859,2023-01-07,Electronics,Product A,669.99,1164.65,APAC
TXN-01860,2023-03-25,Consulting,Product C,3294.77,1809.03,APAC
TXN-01861,2023-07-27,Consulting,Product B,247.0,647.16,North America
TXN-01862,2023-11-10,Hardware,Product B,3008.53,1343.81,North America
TXN-01863,2023-01-22,Hardware,Product B,4354.99,383.93,North America
TXN-01864,2023-01-03,Hardware,Product C,4459.62,1253.34,North America
TXN-01865,2023-05-07,Electronics,Product A,2272.74,679.54,North America
TXN-01866,2023-10-24,Electronics,Product B,2323.55,430.3,EMEA
TXN-01867,2023-07-07,Hardware,Product C,431.0,633.23,North America
TXN-01868,2023-12-28,Software,Product A,3370.29,365.89,EMEA
TXN-01869,2023-01-14,Consulting,Product B,4115.23,1804.81,APAC
TXN-01870,2023-01-12,Consulting,Product A,1261.04,800.4,North America
TXN-01871,2023-03-28,Electronics,Product B,2135.44,498.11,North America
TXN-01872,2023-01-12,Consulting,Product B,4202.25,902.33,North America
TXN-01873,2023-01-25,Software,Product B,4391.75,647.87,APAC
TXN-01874,2023-10-28,Consulting,Product A,1253.74,1491.39,EMEA
TXN-01875,2023-08-31,Electronics,Product C,2775.32,1942.73,EMEA
TXN-01876,2023-05-02,Electronics,Product A,1002.84,881.69,North America
TXN-01877,2023-05-27,Software,Product B,554.3,1723.46,North America
TXN-01878,2023-02-24,Software,Product A,4560.05,1136.07,North America
TXN-01879,2023-08-26,Consulting,Product C,4111.51,322.9,North America
TXN-01880,2023-12-22,Consulting,Product A,3812.17,1384.34,APAC
TXN-01881,2023-06-22,Electronics,Product C,291.39,1031.73,North America
TXN-01882,2023-08-09,Software,Product C,4226.46,1304.71,APAC
TXN-01883,2023-04-29,Software,Product A,2218.32,1780.48,North America
TXN-01884,2023-11-05,Software,Product B,1744.86,886.46,EMEA
TXN-01885,2023-07-02,Consulting,Product C,2755.06,1803.34,EMEA
TXN-01886,2023-10-15,Software,Product A,502.2,1503.83,North America
TXN-01887,2023-11-03,Electronics,Product C,3795.4,982.32,North America
TXN-01888,2023-10-27,Electronics,Product B,2933.05,1210.41,APAC
TXN-01889,2023-03-23,Consulting,Product A,973.62,657.91,North America
TXN-01890,2023-07-30,Hardware,Product A,981.75,1967.36,North America
TXN-01891,2023-05-30,Consulting,Product A,962.03,1338.03,North America
TXN-01892,2023-02-06,Hardware,Product B,332.16,97.26,EMEA
TXN-01893,2023-12-18,Software,Product C,2959.6,659.98,APAC
TXN-01894,2023-11-08,Consulting,Product A,4209.72,1250.4,EMEA
TXN-01895,2023-12-27,Electronics,Product C,136.62,122.1,APAC
TXN-01896,2023-02-28,Software,Product C,292.57,57.53,EMEA
TXN-01897,2023-05-11,Electronics,Product B,2885.21,905.55,North America
TXN-01898,2023-07-21,Software,Product A,4106.5,672.05,EMEA
TXN-01899,2023-08-31,Consulting,Product C,1667.36,882.21,EMEA
TXN-01900,2023-02-04,Hardware,Product A,,532.76,
TXN-01901,2023-04-03,Software,Product A,3001.92,337.79,APAC
TXN-01902,2023-07-26,Hardware,Product B,1407.35,1381.4,EMEA
TXN-01903,2023-12-19,Software,Product A,181.71,1034.0,APAC
TXN-01904,2023-11-28,Electronics,Product A,3689.38,408.31,APAC
TXN-01905,2023-11-01,Electronics,Product C,3146.97,645.98,APAC
TXN-01906,2023-12-16,Software,Product B,2924.74,1187.7,APAC
TXN-01907,2023-08-01,Hardware,Product A,3721.34,153.74,APAC
TXN-01908,2023-06-08,Consulting,Product C,3392.39,303.43,EMEA
TXN-01909,2023-01-24,Consulting,Product B,1069.12,155.76,APAC
TXN-01910,2023-10-20,Electronics,Product B,1794.78,1626.51,North America
TXN-01911,2023-01-04,Consulting,Product C,674.25,1507.29,EMEA
TXN-01912,2023-08-08,Electronics,Product C,692.79,1509.09,EMEA
TXN-01913,2023-12-30,Consulting,Product C,3397.17,1435.49,EMEA
TXN-01914,2023-01-20,Software,Product C,4300.07,1342.08,APAC
TXN-01915,2023-06-01,Electronics,Product C,4815.53,959.21,North America
TXN-01916,2023-02-19,Electronics,Product A,3160.32,1288.13,APAC
TXN-01917,2023-06-26,Software,Product A,961.3,86.34,EMEA
TXN-01918,2023-04-06,Electronics,Product B,572.97,1246.71,EMEA
TXN-01919,2023-04-15,Consulting,Product A,4073.61,1557.98,EMEA
TXN-01920,2023-09-07,Consulting,Product A,2914.84,1005.71,EMEA
TXN-01921,2023-04-27,Electronics,Product A,3110.51,721.45,APAC
TXN-01922,2023-12-20,Consulting,Product C,3918.24,562.08,North America
TXN-01923,2023-08-16,Hardware,Product B,3531.22,1289.18,North America
TXN-01924,2023-03-07,Electronics,Product B,4180.57,1388.67,EMEA
TXN-01925,2023-12-01,Software,Product B,328.26,1743.23,North America
TXN-01926,2023-09-19,Hardware,Product B,3750.23,691.24,EMEA
TXN-01927,2023-10-22,Electronics,Product A,4261.72,1541.85,EMEA
TXN-01928,2023-08-31,Software,Product A,1466.37,1127.1,North America
TXN-01929,2023-07-05,Consulting,Product C,3220.21,1766.84,EMEA
TXN-01930,2023-09-03,Software,Product B,1605.1,1060.35,North America
TXN-01931,2023-05-05,Hardware,Product A,4791.96,1040.08,EMEA
TXN-01932,2023-09-25,Consulting,Product A,215.45,1159.98,North America
TXN-01933,2023-05-11,Electronics,Product C,2919.97,1501.14,EMEA
TXN-01934,2023-08-25,Consulting,Product C,874.19,1929.73,North America
TXN-01935,2023-01-18,Electronics,Product C,3575.49,156.39,EMEA
TXN-01936,2023-02-09,Electronics,Product A,920.66,116.33,EMEA
TXN-01937,2023-01-21,Software,Product A,1215.15,1875.73,EMEA
TXN-01938,2023-08-13,Software,Product C,2497.14,1064.45,North America
TXN-01939,2023-12-21,Software,Product B,4578.43,1233.66,APAC
TXN-01940,2023-10-09,Hardware,Product C,1097.99,970.02,EMEA
TXN-01941,2023-01-08,Hardware,Product C,763.99,196.38,EMEA
TXN-01942,2023-04-10,Software,Product C,3806.94,1538.5,North America
TXN-01943,2023-08-28,Hardware,Product C,2528.07,1496.98,EMEA
TXN-01944,2023-03-28,Consulting,Product A,4563.34,630.29,EMEA
TXN-01945,2023-10-25,Consulting,Product B,775.74,619.42,EMEA
TXN-01946,2023-01-14,Hardware,Product C,3247.34,1677.3,EMEA
TXN-01947,2023-11-30,Hardware,Product B,1202.75,153.99,APAC
TXN-01948,2023-01-02,Consulting,Product B,825.96,1763.4,APAC
TXN-01949,2023-10-20,Electronics,Product B,3432.98,520.76,EMEA
TXN-01950,2023-11-21,Consulting,Product C,,1190.04,EMEA
TXN-01951,2023-02-10,Consulting,Product A,3786.4,1872.63,EMEA
TXN-01952,2023-11-14,Hardware,Product C,1581.84,1359.46,APAC
TXN-01953,2023-11-12,Consulting,Product B,2267.46,834.72,APAC
TXN-01954,2023-04-21,Hardware,Product B,2057.08,1382.17,North America
TXN-01955,2023-01-14,Hardware,Product A,4921.24,694.52,North America
TXN-01956,2023-08-19,Software,Product C,1496.63,561.74,EMEA
