transaction_id,date,category,product,revenue,cogs,region,gross_profit,net_profit,net_margin
TXN-00256,2023-04-09,Consulting,Product A,848.77,307.27,APAC,541.5,371.746,0.438
TXN-00257,2023-09-20,Consulting,Product A,2881.38,1300.03,APAC,1581.3500000000001,1005.0740000000001,0.3488
TXN-00258,2023-09-09,Consulting,Product B,4036.89,353.05,APAC,3683.8399999999997,2876.4619999999995,0.7125
TXN-00259,2023-05-24,Hardware,Product A,3812.8,1746.07,North America,2066.7300000000005,1304.1700000000005,0.3421
TXN-00260,2023-12-12,Software,Product A,811.8,1230.1,APAC,-418.29999999999995,-580.66,-0.7153
TXN-00261,2023-04-22,Consulting,Product A,788.78,322.84,North America,465.94,308.18399999999997,0.3907
TXN-00262,2023-03-01,Electronics,Product C,1377.46,1925.05,North America,-547.5899999999999,-823.0819999999999,-0.5975
TXN-00263,2023-01-02,Consulting,Product A,1837.32,1041.55,North America,795.77,428.306,0.2331
TXN-00264,2023-10-31,Consulting,Product C,2071.86,155.07,North America,1916.7900000000002,1502.4180000000001,0.7252
TXN-00265,2023-09-11,Consulting,Product A,3414.5,1257.4,EMEA,2157.1,1474.1999999999998,0.4317
TXN-00266,2023-05-20,Hardware,Product A,330.57,513.87,APAC,-183.3,-249.41400000000002,-0.7545
TXN-00267,2023-02-06,Electronics,Product B,221.63,1609.35,North America,-1387.7199999999998,-1432.0459999999998,-6.4614
TXN-00268,2023-06-09,Software,Product C,1989.96,1637.47,APAC,352.49,-45.50200000000001,-0.0229
TXN-00269,2023-01-09,Electronics,Product A,3500.96,1958.11,North America,1542.8500000000001,842.6580000000001,0.2407
TXN-00270,2023-08-21,Software,Product C,1007.5,1008.72,EMEA,-1.2200000000000273,-202.72000000000003,-0.2012
TXN-00271,2023-04-09,Hardware,Product C,3225.45,915.36,North America,2310.0899999999997,1664.9999999999995,0.5162
TXN-00272,2023-05-27,Hardware,Product B,1336.15,1509.42,APAC,-173.26999999999998,-440.5,-0.3297
TXN-00273,2023-10-31,Hardware,Product B,4436.13,273.62,APAC,4162.51,3275.284,0.7383
TXN-00274,2023-07-27,Hardware,Product B,4483.67,1098.36,EMEA,3385.3100000000004,2488.5760000000005,0.555
TXN-00275,2023-05-11,Software,Product B,1521.57,1097.03,APAC,424.53999999999996,120.22599999999994,0.079
TXN-00276,2023-06-01,Consulting,Product B,1188.47,188.05,APAC,1000.4200000000001,762.7260000000001,0.6418
TXN-00277,2023-02-23,Software,Product B,2085.95,841.79,North America,1244.1599999999999,826.9699999999998,0.3964
TXN-00278,2023-04-30,Electronics,Product B,1240.63,1708.04,APAC,-467.40999999999985,-715.5359999999998,-0.5768
TXN-00279,2023-06-10,Hardware,Product B,3378.3,1713.75,North America,1664.5500000000002,988.8900000000001,0.2927
TXN-00280,2023-04-26,Hardware,Product A,4139.02,207.48,EMEA,3931.5400000000004,3103.7360000000003,0.7499
TXN-00281,2023-03-16,Electronics,Product C,3381.81,190.53,APAC,3191.2799999999997,2514.9179999999997,0.7437
TXN-00282,2023-04-23,Software,Product B,4130.53,532.76,North America,3597.7699999999995,2771.6639999999998,0.671
TXN-00283,2023-04-14,Consulting,Product B,2015.11,1750.78,APAC,264.3299999999999,-138.69200000000006,-0.0688
TXN-00284,2023-12-06,Consulting,Product C,823.77,266.52,North America,557.25,392.496,0.4765
TXN-00285,2023-09-11,Electronics,Product A,3702.86,1442.79,EMEA,2260.07,1519.498,0.4104
TXN-00286,2023-08-15,Consulting,Product C,1834.35,211.32,North America,1623.03,1256.1599999999999,0.6848
TXN-00287,2023-04-22,Software,Product C,3372.79,1250.04,APAC,2122.75,1448.192,0.4294
TXN-00288,2023-04-09,Software,Product B,1389.69,718.57,North America,671.12,393.18199999999996,0.2829
TXN-00289,2023-06-02,Electronics,Product C,452.09,1579.94,APAC,-1127.8500000000001,-1218.268,-2.6947
TXN-00290,2023-12-15,Software,Product C,4963.28,475.04,EMEA,4488.24,3495.584,0.7043
TXN-00291,2023-12-04,Hardware,Product B,823.2,1282.01,North America,-458.80999999999995,-623.4499999999999,-0.7573
TXN-00292,2023-07-13,Electronics,Product B,4942.68,479.01,APAC,4463.67,3475.134,0.7031
TXN-00293,2023-11-06,Software,Product B,4887.54,1430.18,APAC,3457.3599999999997,2479.852,0.5074
TXN-00294,2023-06-12,Electronics,Product B,3979.4,1748.62,APAC,2230.78,1434.9,0.3606
TXN-00295,2023-07-27,Consulting,Product C,3314.14,262.34,North America,3051.7999999999997,2388.9719999999998,0.7208
TXN-00296,2023-06-18,Software,Product C,2910.14,1734.53,North America,1175.61,593.5819999999999,0.204
TXN-00297,2023-06-10,Hardware,Product A,4337.2,1191.21,North America,3145.99,2278.5499999999997,0.5254
TXN-00298,2023-03-09,Software,Product A,1482.73,262.95,EMEA,1219.78,923.2339999999999,0.6227
TXN-00299,2023-10-16,Electronics,Product C,2365.02,860.81,APAC,1504.21,1031.2060000000001,0.436
TXN-00300,2023-10-04,Electronics,Product A,0.0,330.11,Unknown,-330.11,-330.11,0.0
TXN-00301,2023-10-31,Software,Product C,2085.39,1403.69,EMEA,681.6999999999998,264.62199999999984,0.1269
TXN-00302,2023-05-15,Hardware,Product A,2166.06,1520.15,EMEA,645.9099999999999,212.69799999999987,0.0982
TXN-00303,2023-07-14,Hardware,Product B,1684.91,220.54,North America,1464.3700000000001,1127.3880000000001,0.6691
TXN-00304,2023-05-08,Hardware,Product A,2842.95,1017.22,North America,1825.7299999999998,1257.1399999999999,0.4422
TXN-00305,2023-02-02,Electronics,Product B,4260.34,1631.1,North America,2629.2400000000002,1777.172,0.4171
TXN-00306,2023-06-25,Software,Product B,1047.57,1872.96,North America,-825.3900000000001,-1034.904,-0.9879
TXN-00307,2023-01-22,Consulting,Product B,4675.44,1031.9,North America,3643.5399999999995,2708.4519999999993,0.5793
TXN-00308,2023-08-26,Electronics,Product B,3460.98,1901.06,North America,1559.92,867.724,0.2507
TXN-00309,2023-06-07,Hardware,Product A,4125.2,1076.02,EMEA,3049.18,2224.14,0.5392
TXN-00310,2023-02-07,Software,Product C,2803.14,794.44,EMEA,2008.6999999999998,1448.0719999999997,0.5166
TXN-00311,2023-08-18,Hardware,Product B,3908.61,1697.92,EMEA,2210.69,1428.9679999999998,0.3656
TXN-00312,2023-12-31,Consulting,Product A,130.19,991.04,APAC,-860.8499999999999,-886.8879999999999,-6.8123
TXN-00313,2023-02-20,Hardware,Product B,4100.98,949.09,APAC,3151.8899999999994,2331.6939999999995,0.5686
TXN-00314,2023-09-21,Hardware,Product A,248.69,985.72,North America,-737.03,-786.768,-3.1636
TXN-00315,2023-10-10,Consulting,Product A,4455.07,1695.1,EMEA,2759.97,1868.9559999999997,0.4195
TXN-00316,2023-01-27,Software,Product A,4960.22,1665.56,APAC,3294.6600000000003,2302.616,0.4642
TXN-00317,2023-08-14,Electronics,Product C,1505.63,813.0,APAC,692.6300000000001,391.5040000000001,0.26
TXN-00318,2023-10-04,Software,Product A,1091.08,673.27,EMEA,417.80999999999995,199.59399999999994,0.1829
TXN-00319,2023-10-13,Consulting,Product A,3838.55,988.94,APAC,2849.61,2081.9,0.5424
TXN-00320,2023-04-07,Hardware,Product C,1302.48,1149.82,APAC,152.66000000000008,-107.83599999999996,-0.0828
TXN-00321,2023-10-11,Software,Product C,4334.53,484.29,EMEA,3850.24,2983.334,0.6883
TXN-00322,2023-11-13,Electronics,Product A,559.07,1589.97,APAC,-1030.9,-1142.7140000000002,-2.044
TXN-00323,2023-10-31,Consulting,Product C,673.48,978.1,EMEA,-304.62,-439.31600000000003,-0.6523
TXN-00324,2023-05-27,Software,Product B,4896.8,674.75,APAC,4222.05,3242.69,0.6622
TXN-00325,2023-01-04,Electronics,Product B,3385.5,222.57,EMEA,3162.93,2485.83,0.7343
TXN-00326,2023-02-04,Consulting,Product C,4242.09,485.3,APAC,3756.79,2908.372,0.6856
TXN-00327,2023-07-11,Electronics,Product C,1655.43,1899.07,APAC,-243.63999999999987,-574.7259999999999,-0.3472
TXN-00328,2023-02-18,Consulting,Product A,3398.59,617.15,EMEA,2781.44,2101.7219999999998,0.6184
TXN-00329,2023-01-17,Hardware,Product C,2991.5,346.03,APAC,2645.4700000000003,2047.17,0.6843
TXN-00330,2023-06-21,Software,Product A,3035.59,926.74,EMEA,2108.8500000000004,1501.7320000000004,0.4947
TXN-00331,2023-08-08,Electronics,Product B,3428.54,621.1,EMEA,2807.44,2121.732,0.6188
TXN-00332,2023-06-07,Consulting,Product C,2898.03,79.97,APAC,2818.0600000000004,2238.454,0.7724
TXN-00333,2023-02-15,Electronics,Product A,2173.86,653.06,North America,1520.8000000000002,1086.0280000000002,0.4996
TXN-00334,2023-01-06,Electronics,Product A,1415.82,1092.78,APAC,323.03999999999996,39.875999999999976,0.0282
TXN-00335,2023-04-09,Software,Product B,3854.48,1107.91,North America,2746.5699999999997,1975.6739999999995,0.5126
TXN-00336,2023-08-21,Hardware,Product C,1170.05,719.55,North America,450.5,216.49,0.185
TXN-00337,2023-02-06,Electronics,Product B,3477.15,900.13,APAC,2577.02,1881.59,0.5411
TXN-00338,2023-10-07,Consulting,Product A,1205.0,1931.38,North America,-726.3800000000001,-967.3800000000001,-0.8028
TXN-00339,2023-12-15,Consulting,Product A,3145.38,760.92,EMEA,2384.46,1755.384,0.5581
TXN-00340,2023-10-29,Hardware,Product C,3748.04,523.87,EMEA,3224.17,2474.562,0.6602
TXN-00341,2023-06-30,Consulting,Product A,1132.63,494.5,North America,638.1300000000001,411.60400000000004,0.3634
TXN-00342,2023-04-05,Hardware,Product C,346.72,920.95,EMEA,-574.23,-643.5740000000001,-1.8562
TXN-00343,2023-04-09,Consulting,Product B,698.32,1521.45,APAC,-823.13,-962.794,-1.3787
TXN-00344,2023-07-07,Software,Product C,3049.68,419.92,EMEA,2629.7599999999998,2019.8239999999996,0.6623
TXN-00345,2023-04-26,Electronics,Product C,4254.76,1421.5,North America,2833.26,1982.308,0.4659
TXN-00346,2023-07-10,Software,Product A,272.73,52.09,APAC,220.64000000000001,166.094,0.609
TXN-00347,2023-09-10,Electronics,Product A,3684.05,843.68,EMEA,2840.3700000000003,2103.5600000000004,0.571
TXN-00348,2023-06-10,Electronics,Product C,1739.53,1553.97,APAC,185.55999999999995,-162.34600000000006,-0.0933
TXN-00349,2023-09-13,Electronics,Product A,2418.72,684.08,North America,1734.6399999999999,1250.896,0.5172
TXN-00350,2023-11-19,Software,Product A,0.0,1131.84,EMEA,-1131.84,-1131.84,0.0
TXN-00351,2023-05-08,Electronics,Product A,1693.26,417.91,APAC,1275.35,936.6979999999999,0.5532
TXN-00352,2023-01-18,Software,Product C,2353.42,1486.57,APAC,866.8500000000001,396.1660000000001,0.1683
TXN-00353,2023-10-08,Hardware,Product A,117.73,114.04,EMEA,3.6899999999999977,-19.856000000000005,-0.1687
TXN-00354,2023-08-11,Consulting,Product C,453.91,1706.56,APAC,-1252.6499999999999,-1343.4319999999998,-2.9597
TXN-00355,2023-02-23,Consulting,Product A,1330.03,404.41,APAC,925.6199999999999,659.6139999999998,0.4959
TXN-00356,2023-02-27,Electronics,Product B,187.87,1750.05,North America,-1562.1799999999998,-1599.754,-8.5152
TXN-00357,2023-11-19,Software,Product A,3175.31,711.53,North America,2463.7799999999997,1828.7179999999998,0.5759
TXN-00358,2023-12-26,Consulting,Product A,2160.67,1448.14,North America,712.53,280.39599999999996,0.1298
TXN-00359,2023-06-23,Software,Product C,2763.32,645.26,North America,2118.0600000000004,1565.3960000000002,0.5665
TXN-00360,2023-10-07,Software,Product C,914.5,1812.76,North America,-898.26,-1081.16,-1.1822
TXN-00361,2023-04-24,Electronics,Product A,1514.86,262.01,North America,1252.85,949.8779999999999,0.627
TXN-00362,2023-10-15,Consulting,Product B,3335.93,365.25,EMEA,2970.68,2303.4939999999997,0.6905
TXN-00363,2023-12-08,Electronics,Product A,4828.25,991.13,North America,3837.12,2871.47,0.5947
TXN-00364,2023-05-31,Electronics,Product A,299.56,173.06,APAC,126.5,66.588,0.2223
TXN-00365,2023-05-07,Consulting,Product B,4457.4,400.0,EMEA,4057.3999999999996,3165.9199999999996,0.7103
TXN-00366,2023-06-04,Consulting,Product C,2905.56,1888.1,APAC,1017.46,436.34800000000007,0.1502
TXN-00367,2023-09-30,Hardware,Product A,2841.4,1953.21,North America,888.19,319.90999999999997,0.1126
TXN-00368,2023-04-14,Hardware,Product C,2526.38,758.76,North America,1767.6200000000001,1262.344,0.4997
TXN-00369,2023-10-26,Software,Product C,393.5,1847.34,APAC,-1453.84,-1532.54,-3.8946
TXN-00370,2023-09-03,Consulting,Product B,494.89,1094.2,APAC,-599.3100000000001,-698.288,-1.411
TXN-00371,2023-06-25,Hardware,Product B,3024.51,546.79,APAC,2477.7200000000003,1872.8180000000002,0.6192
TXN-00372,2023-02-08,Software,Product C,1737.74,1407.77,EMEA,329.97,-17.577999999999975,-0.0101
TXN-00373,2023-06-19,Software,Product A,4590.48,1321.21,North America,3269.2699999999995,2351.1739999999995,0.5122
TXN-00374,2023-09-04,Software,Product C,2062.62,1978.36,APAC,84.25999999999999,-328.264,-0.1591
TXN-00375,2023-01-26,Hardware,Product A,759.24,537.44,North America,221.79999999999995,69.95199999999994,0.0921
TXN-00376,2023-12-21,Consulting,Product A,3587.86,1347.4,APAC,2240.46,1522.888,0.4245
TXN-00377,2023-11-02,Electronics,Product B,1502.1,113.53,North America,1388.57,1088.1499999999999,0.7244
TXN-00378,2023-01-13,Software,Product A,2651.08,236.16,EMEA,2414.92,1884.7040000000002,0.7109
TXN-00379,2023-11-12,Hardware,Product A,3504.27,17.8,North America,3486.47,2785.616,0.7949
TXN-00380,2023-11-09,Hardware,Product C,4506.31,1998.93,APAC,2507.38,1606.118,0.3564
TXN-00381,2023-02-05,Electronics,Product B,3971.35,1606.52,North America,2364.83,1570.56,0.3955
TXN-00382,2023-06-22,Electronics,Product A,3397.99,1575.58,EMEA,1822.4099999999999,1142.812,0.3363
TXN-00383,2023-01-20,Hardware,Product A,3414.18,1024.35,EMEA,2389.83,1706.994,0.5
TXN-00384,2023-11-17,Consulting,Product B,4732.33,607.13,North America,4125.2,3178.734,0.6717
TXN-00385,2023-09-21,Electronics,Product C,1514.33,311.02,APAC,1203.31,900.444,0.5946
TXN-00386,2023-05-22,Hardware,Product B,55.5,576.5,EMEA,-521.0,-532.1,-9.5874
TXN-00387,2023-05-23,Electronics,Product B,1396.18,758.18,EMEA,638.0000000000001,358.76400000000007,0.257
TXN-00388,2023-04-02,Consulting,Product A,1128.56,1515.06,North America,-386.5,-612.212,-0.5425
TXN-00389,2023-12-20,Software,Product A,3326.08,1083.93,EMEA,2242.1499999999996,1576.9339999999997,0.4741
TXN-00390,2023-11-18,Electronics,Product C,3186.87,164.19,EMEA,3022.68,2385.3059999999996,0.7485
TXN-00391,2023-10-15,Consulting,Product A,2987.63,45.88,APAC,2941.75,2344.224,0.7846
TXN-00392,2023-08-03,Hardware,Product A,130.41,213.64,APAC,-83.22999999999999,-109.31199999999998,-0.8382
TXN-00393,2023-12-08,Electronics,Product B,3657.45,826.89,APAC,2830.56,2099.0699999999997,0.5739
TXN-00394,2023-02-20,Electronics,Product A,1651.48,1867.05,North America,-215.56999999999994,-545.866,-0.3305
TXN-00395,2023-06-02,Hardware,Product C,3342.03,1278.43,EMEA,2063.6000000000004,1395.1940000000004,0.4175
TXN-00396,2023-07-05,Software,Product B,2805.06,1605.63,North America,1199.4299999999998,638.4179999999998,0.2276
TXN-00397,2023-03-04,Hardware,Product C,1746.52,938.09,EMEA,808.43,459.1259999999999,0.2629
TXN-00398,2023-07-09,Electronics,Product B,716.15,729.72,EMEA,-13.57000000000005,-156.80000000000004,-0.2189
TXN-00399,2023-05-05,Hardware,Product A,517.37,225.72,EMEA,291.65,188.176,0.3637
TXN-00400,2023-05-30,Consulting,Product B,0.0,1753.11,Unknown,-1753.11,-1753.11,0.0
TXN-00401,2023-11-10,Hardware,Product B,4596.07,1568.49,North America,3027.58,2108.366,0.4587
TXN-00402,2023-02-27,Electronics,Product A,3266.45,344.56,North America,2921.89,2268.6,0.6945
TXN-00403,2023-12-08,Hardware,Product A,562.0,1029.4,EMEA,-467.4000000000001,-579.8000000000001,-1.0317
TXN-00404,2023-11-01,Software,Product C,2040.03,979.88,North America,1060.15,652.144,0.3197
TXN-00405,2023-06-29,Hardware,Product C,3658.25,1253.93,APAC,2404.3199999999997,1672.6699999999996,0.4572
TXN-00406,2023-06-19,Software,Product A,3910.11,1892.91,North America,2017.2,1235.1779999999999,0.3159
TXN-00407,2023-11-22,Consulting,Product A,635.18,1163.75,EMEA,-528.57,-655.606,-1.0322
TXN-00408,2023-09-28,Software,Product A,50.15,1085.03,APAC,-1034.8799999999999,-1044.9099999999999,-20.8357
TXN-00409,2023-02-23,Hardware,Product B,3575.08,110.14,APAC,3464.94,2749.924,0.7692
TXN-00410,2023-04-11,Electronics,Product B,1815.15,135.19,EMEA,1679.96,1316.93,0.7255
TXN-00411,2023-09-21,Software,Product B,1309.68,382.82,North America,926.8600000000001,664.9240000000001,0.5077
TXN-00412,2023-02-22,Consulting,Product A,113.84,74.62,EMEA,39.22,16.451999999999998,0.1445
TXN-00413,2023-03-01,Software,Product C,2724.48,1489.27,North America,1235.21,690.314,0.2534
TXN-00414,2023-04-18,Software,Product A,4263.2,1449.43,North America,2813.7699999999995,1961.1299999999997,0.46
TXN-00415,2023-01-05,Software,Product B,4790.28,280.75,APAC,4509.53,3551.4739999999997,0.7414
TXN-00416,2023-04-13,Consulting,Product B,2850.44,1673.8,EMEA,1176.64,606.552,0.2128
TXN-00417,2023-07-15,Hardware,Product A,2596.58,318.02,APAC,2278.56,1759.244,0.6775
TXN-00418,2023-09-19,Software,Product A,471.03,609.34,EMEA,-138.31000000000006,-232.51600000000008,-0.4936
TXN-00419,2023-12-31,Software,Product B,2766.92,505.46,EMEA,2261.46,1708.076,0.6173
TXN-00420,2023-12-16,Electronics,Product B,1930.9,750.89,APAC,1180.0100000000002,793.8300000000002,0.4111
TXN-00421,2023-02-16,Consulting,Product B,3055.32,516.78,EMEA,2538.54,1927.4759999999999,0.6309
TXN-00422,2023-12-21,Software,Product A,1974.2,983.01,EMEA,991.19,596.35,0.3021
TXN-00423,2023-11-07,Consulting,Product B,1239.48,820.74,North America,418.74,170.844,0.1378
TXN-00424,2023-11-04,Software,Product B,520.08,1973.27,EMEA,-1453.19,-1557.2060000000001,-2.9942
TXN-00425,2023-05-24,Hardware,Product C,1608.85,121.29,EMEA,1487.56,1165.79,0.7246
TXN-00426,2023-09-26,Hardware,Product A,528.39,292.94,APAC,235.45,129.772,0.2456
TXN-00427,2023-05-04,Software,Product C,925.64,115.12,APAC,810.52,625.3919999999999,0.6756
TXN-00428,2023-04-16,Hardware,Product C,4937.31,1255.42,EMEA,3681.8900000000003,2694.4280000000003,0.5457
TXN-00429,2023-06-07,Software,Product B,2248.31,118.47,North America,2129.84,1680.178,0.7473
TXN-00430,2023-05-27,Hardware,Product A,2682.77,1674.52,North America,1008.25,471.696,0.1758
TXN-00431,2023-05-25,Electronics,Product B,4374.41,1028.76,APAC,3345.6499999999996,2470.7679999999996,0.5648
TXN-00432,2023-04-30,Electronics,Product A,4978.07,1058.75,EMEA,3919.3199999999997,2923.7059999999997,0.5873
TXN-00433,2023-11-15,Electronics,Product C,2934.44,1127.57,EMEA,1806.8700000000001,1219.982,0.4157
TXN-00434,2023-10-02,Consulting,Product A,4071.75,349.92,North America,3721.83,2907.48,0.7141
TXN-00435,2023-04-02,Consulting,Product B,1668.36,403.4,North America,1264.96,931.288,0.5582
TXN-00436,2023-02-27,Electronics,Product B,1563.43,644.45,North America,918.98,606.294,0.3878
TXN-00437,2023-12-12,Consulting,Product B,2043.38,1191.06,APAC,852.3200000000002,443.6440000000001,0.2171
TXN-00438,2023-08-17,Hardware,Product A,3378.91,428.13,EMEA,2950.7799999999997,2274.9979999999996,0.6733
TXN-00439,2023-04-27,Software,Product C,3426.85,241.5,APAC,3185.35,2499.98,0.7295
TXN-00440,2023-11-14,Software,Product C,1610.44,1940.53,EMEA,-330.0899999999999,-652.1779999999999,-0.405
TXN-00441,2023-10-06,Software,Product A,709.39,53.74,APAC,655.65,513.7719999999999,0.7242
TXN-00442,2023-05-07,Electronics,Product B,3180.36,1607.37,EMEA,1572.9900000000002,936.9180000000001,0.2946
TXN-00443,2023-05-09,Consulting,Product C,685.21,1578.19,North America,-892.98,-1030.022,-1.5032
TXN-00444,2023-02-27,Hardware,Product B,2913.54,601.46,North America,2312.08,1729.3719999999998,0.5936
TXN-00445,2023-05-02,Hardware,Product A,3482.44,279.9,North America,3202.54,2506.0519999999997,0.7196
TXN-00446,2023-01-01,Electronics,Product B,3518.03,299.8,APAC,3218.23,2514.624,0.7148
TXN-00447,2023-08-27,Hardware,Product C,3779.69,1397.89,North America,2381.8,1625.862,0.4302
TXN-00448,2023-10-17,Hardware,Product C,4370.65,1289.19,EMEA,3081.4599999999996,2207.3299999999995,0.505
TXN-00449,2023-04-06,Hardware,Product B,2524.8,1567.66,APAC,957.1400000000001,452.18000000000006,0.1791
TXN-00450,2023-05-06,Hardware,Product A,0.0,1875.59,EMEA,-1875.59,-1875.59,0.0
TXN-00451,2023-04-28,Consulting,Product B,3114.91,1386.94,APAC,1727.9699999999998,1104.9879999999998,0.3547
TXN-00452,2023-02-17,Hardware,Product A,973.87,320.14,EMEA,653.73,458.956,0.4713
TXN-00453,2023-03-30,Software,Product B,177.16,494.45,EMEA,-317.28999999999996,-352.722,-1.991
TXN-00454,2023-08-25,Electronics,Product C,1458.48,1685.97,APAC,-227.49,-519.186,-0.356
TXN-00455,2023-09-29,Consulting,Product A,2243.02,426.52,APAC,1816.5,1367.896,0.6098
TXN-00456,2023-07-08,Hardware,Product A,3104.67,154.32,North America,2950.35,2329.4159999999997,0.7503
TXN-00457,2023-07-11,Consulting,Product A,4257.3,1409.53,North America,2847.7700000000004,1996.3100000000004,0.4689
